Mean Temp Monthly (°C),Total Precip Monthly (mm),Province,Year,Month
-5.067741935,105.3,Ontario,2022,12
-5.067741935,105.3,Ontario,2022,12
-5.067741935,105.3,Ontario,2022,12
-5.067741935,105.3,Ontario,2022,12
-5.067741935,105.3,Ontario,2022,12
-5.067741935,105.3,Ontario,2022,12
-5.067741935,105.3,Ontario,2022,12
-5.067741935,105.3,Ontario,2022,12
-5.067741935,105.3,Ontario,2022,12
-5.067741935,105.3,Ontario,2022,12
-5.067741935,105.3,Ontario,2022,12
-5.067741935,105.3,Ontario,2022,12
-5.067741935,105.3,Ontario,2022,12
-5.067741935,105.3,Ontario,2022,12
-5.067741935,105.3,Ontario,2022,12
-5.067741935,105.3,Ontario,2022,12
-5.067741935,105.3,Ontario,2022,12
-5.067741935,105.3,Ontario,2022,12
-5.067741935,105.3,Ontario,2022,12
-5.067741935,105.3,Ontario,2022,12
-5.067741935,105.3,Ontario,2022,12
-5.067741935,105.3,Ontario,2022,12
-5.067741935,105.3,Ontario,2022,12
-5.067741935,105.3,Ontario,2022,12
-5.067741935,105.3,Ontario,2022,12
-5.067741935,105.3,Ontario,2022,12
-5.067741935,105.3,Ontario,2022,12
-5.067741935,105.3,Ontario,2022,12
-5.067741935,105.3,Ontario,2022,12
-5.067741935,105.3,Ontario,2022,12
-8.5,21.9,Ontario,2021,1
-8.5,21.9,Ontario,2021,1
-8.5,21.9,Ontario,2021,1
-8.5,21.9,Ontario,2021,1
-8.5,21.9,Ontario,2021,1
-8.5,21.9,Ontario,2021,1
-8.5,21.9,Ontario,2021,1
-8.5,21.9,Ontario,2021,1
-8.5,21.9,Ontario,2021,1
-8.5,21.9,Ontario,2021,1
-8.5,21.9,Ontario,2021,1
-8.5,21.9,Ontario,2021,1
-8.5,21.9,Ontario,2021,1
-8.5,21.9,Ontario,2021,1
-8.5,21.9,Ontario,2021,1
-8.5,21.9,Ontario,2021,1
-8.5,21.9,Ontario,2021,1
-8.5,21.9,Ontario,2021,1
-8.5,21.9,Ontario,2021,1
-8.5,21.9,Ontario,2021,1
-8.5,21.9,Ontario,2021,1
-8.5,21.9,Ontario,2021,1
-8.5,21.9,Ontario,2021,1
-8.5,21.9,Ontario,2021,1
-8.5,21.9,Ontario,2021,1
-8.5,21.9,Ontario,2021,1
-8.5,21.9,Ontario,2021,1
-8.5,21.9,Ontario,2021,1
-8.5,21.9,Ontario,2021,1
-8.5,21.9,Ontario,2021,1
-8.5,21.9,Ontario,2021,1
-11.485714286,54.9,Ontario,2021,2
-11.485714286,54.9,Ontario,2021,2
-11.485714286,54.9,Ontario,2021,2
-11.485714286,54.9,Ontario,2021,2
-11.485714286,54.9,Ontario,2021,2
-11.485714286,54.9,Ontario,2021,2
-11.485714286,54.9,Ontario,2021,2
-11.485714286,54.9,Ontario,2021,2
-11.485714286,54.9,Ontario,2021,2
-11.485714286,54.9,Ontario,2021,2
-11.485714286,54.9,Ontario,2021,2
-11.485714286,54.9,Ontario,2021,2
-11.485714286,54.9,Ontario,2021,2
-11.485714286,54.9,Ontario,2021,2
-11.485714286,54.9,Ontario,2021,2
-11.485714286,54.9,Ontario,2021,2
-11.485714286,54.9,Ontario,2021,2
-11.485714286,54.9,Ontario,2021,2
-11.485714286,54.9,Ontario,2021,2
-11.485714286,54.9,Ontario,2021,2
-11.485714286,54.9,Ontario,2021,2
-11.485714286,54.9,Ontario,2021,2
-11.485714286,54.9,Ontario,2021,2
-11.485714286,54.9,Ontario,2021,2
-11.485714286,54.9,Ontario,2021,2
-11.485714286,54.9,Ontario,2021,2
-11.485714286,54.9,Ontario,2021,2
-11.485714286,54.9,Ontario,2021,2
-2.758064516,42.5,Ontario,2021,3
-2.758064516,42.5,Ontario,2021,3
-2.758064516,42.5,Ontario,2021,3
-2.758064516,42.5,Ontario,2021,3
-2.758064516,42.5,Ontario,2021,3
-2.758064516,42.5,Ontario,2021,3
-2.758064516,42.5,Ontario,2021,3
-2.758064516,42.5,Ontario,2021,3
-2.758064516,42.5,Ontario,2021,3
-2.758064516,42.5,Ontario,2021,3
-2.758064516,42.5,Ontario,2021,3
-2.758064516,42.5,Ontario,2021,3
-2.758064516,42.5,Ontario,2021,3
-2.758064516,42.5,Ontario,2021,3
-2.758064516,42.5,Ontario,2021,3
-2.758064516,42.5,Ontario,2021,3
-2.758064516,42.5,Ontario,2021,3
-2.758064516,42.5,Ontario,2021,3
-2.758064516,42.5,Ontario,2021,3
-2.758064516,42.5,Ontario,2021,3
-2.758064516,42.5,Ontario,2021,3
-2.758064516,42.5,Ontario,2021,3
-2.758064516,42.5,Ontario,2021,3
-2.758064516,42.5,Ontario,2021,3
-2.758064516,42.5,Ontario,2021,3
-2.758064516,42.5,Ontario,2021,3
-2.758064516,42.5,Ontario,2021,3
-2.758064516,42.5,Ontario,2021,3
-2.758064516,42.5,Ontario,2021,3
-2.758064516,42.5,Ontario,2021,3
-2.758064516,42.5,Ontario,2021,3
5.09,60.5,Ontario,2021,4
5.09,60.5,Ontario,2021,4
5.09,60.5,Ontario,2021,4
5.09,60.5,Ontario,2021,4
5.09,60.5,Ontario,2021,4
5.09,60.5,Ontario,2021,4
5.09,60.5,Ontario,2021,4
5.09,60.5,Ontario,2021,4
5.09,60.5,Ontario,2021,4
5.09,60.5,Ontario,2021,4
5.09,60.5,Ontario,2021,4
5.09,60.5,Ontario,2021,4
5.09,60.5,Ontario,2021,4
5.09,60.5,Ontario,2021,4
5.09,60.5,Ontario,2021,4
5.09,60.5,Ontario,2021,4
5.09,60.5,Ontario,2021,4
5.09,60.5,Ontario,2021,4
5.09,60.5,Ontario,2021,4
5.09,60.5,Ontario,2021,4
5.09,60.5,Ontario,2021,4
5.09,60.5,Ontario,2021,4
5.09,60.5,Ontario,2021,4
5.09,60.5,Ontario,2021,4
5.09,60.5,Ontario,2021,4
5.09,60.5,Ontario,2021,4
5.09,60.5,Ontario,2021,4
5.09,60.5,Ontario,2021,4
5.09,60.5,Ontario,2021,4
5.09,60.5,Ontario,2021,4
10.096153846,11.8,Ontario,2021,5
10.096153846,11.8,Ontario,2021,5
10.096153846,11.8,Ontario,2021,5
10.096153846,11.8,Ontario,2021,5
10.096153846,11.8,Ontario,2021,5
10.096153846,11.8,Ontario,2021,5
10.096153846,11.8,Ontario,2021,5
10.096153846,11.8,Ontario,2021,5
10.096153846,11.8,Ontario,2021,5
10.096153846,11.8,Ontario,2021,5
10.096153846,11.8,Ontario,2021,5
10.096153846,11.8,Ontario,2021,5
10.096153846,11.8,Ontario,2021,5
10.096153846,11.8,Ontario,2021,5
10.096153846,11.8,Ontario,2021,5
10.096153846,11.8,Ontario,2021,5
10.096153846,11.8,Ontario,2021,5
10.096153846,11.8,Ontario,2021,5
10.096153846,11.8,Ontario,2021,5
10.096153846,11.8,Ontario,2021,5
10.096153846,11.8,Ontario,2021,5
10.096153846,11.8,Ontario,2021,5
10.096153846,11.8,Ontario,2021,5
10.096153846,11.8,Ontario,2021,5
10.096153846,11.8,Ontario,2021,5
10.096153846,11.8,Ontario,2021,5
10.096153846,11.8,Ontario,2021,5
10.096153846,11.8,Ontario,2021,5
10.096153846,11.8,Ontario,2021,5
10.096153846,11.8,Ontario,2021,5
10.096153846,11.8,Ontario,2021,5
16.863333333,142.9,Ontario,2021,6
16.863333333,142.9,Ontario,2021,6
16.863333333,142.9,Ontario,2021,6
16.863333333,142.9,Ontario,2021,6
16.863333333,142.9,Ontario,2021,6
16.863333333,142.9,Ontario,2021,6
16.863333333,142.9,Ontario,2021,6
16.863333333,142.9,Ontario,2021,6
16.863333333,142.9,Ontario,2021,6
16.863333333,142.9,Ontario,2021,6
16.863333333,142.9,Ontario,2021,6
16.863333333,142.9,Ontario,2021,6
16.863333333,142.9,Ontario,2021,6
16.863333333,142.9,Ontario,2021,6
16.863333333,142.9,Ontario,2021,6
16.863333333,142.9,Ontario,2021,6
16.863333333,142.9,Ontario,2021,6
16.863333333,142.9,Ontario,2021,6
16.863333333,142.9,Ontario,2021,6
16.863333333,142.9,Ontario,2021,6
16.863333333,142.9,Ontario,2021,6
16.863333333,142.9,Ontario,2021,6
16.863333333,142.9,Ontario,2021,6
16.863333333,142.9,Ontario,2021,6
16.863333333,142.9,Ontario,2021,6
16.863333333,142.9,Ontario,2021,6
16.863333333,142.9,Ontario,2021,6
16.863333333,142.9,Ontario,2021,6
16.863333333,142.9,Ontario,2021,6
16.863333333,142.9,Ontario,2021,6
17.212903226,140.9,Ontario,2021,7
17.212903226,140.9,Ontario,2021,7
17.212903226,140.9,Ontario,2021,7
17.212903226,140.9,Ontario,2021,7
17.212903226,140.9,Ontario,2021,7
17.212903226,140.9,Ontario,2021,7
17.212903226,140.9,Ontario,2021,7
17.212903226,140.9,Ontario,2021,7
17.212903226,140.9,Ontario,2021,7
17.212903226,140.9,Ontario,2021,7
17.212903226,140.9,Ontario,2021,7
17.212903226,140.9,Ontario,2021,7
17.212903226,140.9,Ontario,2021,7
17.212903226,140.9,Ontario,2021,7
17.212903226,140.9,Ontario,2021,7
17.212903226,140.9,Ontario,2021,7
17.212903226,140.9,Ontario,2021,7
17.212903226,140.9,Ontario,2021,7
17.212903226,140.9,Ontario,2021,7
17.212903226,140.9,Ontario,2021,7
17.212903226,140.9,Ontario,2021,7
17.212903226,140.9,Ontario,2021,7
17.212903226,140.9,Ontario,2021,7
17.212903226,140.9,Ontario,2021,7
17.212903226,140.9,Ontario,2021,7
17.212903226,140.9,Ontario,2021,7
17.212903226,140.9,Ontario,2021,7
17.212903226,140.9,Ontario,2021,7
17.212903226,140.9,Ontario,2021,7
17.212903226,140.9,Ontario,2021,7
17.212903226,140.9,Ontario,2021,7
19.5,45.9,Ontario,2021,8
19.5,45.9,Ontario,2021,8
19.5,45.9,Ontario,2021,8
19.5,45.9,Ontario,2021,8
19.5,45.9,Ontario,2021,8
19.5,45.9,Ontario,2021,8
19.5,45.9,Ontario,2021,8
19.5,45.9,Ontario,2021,8
19.5,45.9,Ontario,2021,8
19.5,45.9,Ontario,2021,8
19.5,45.9,Ontario,2021,8
19.5,45.9,Ontario,2021,8
19.5,45.9,Ontario,2021,8
19.5,45.9,Ontario,2021,8
19.5,45.9,Ontario,2021,8
19.5,45.9,Ontario,2021,8
19.5,45.9,Ontario,2021,8
19.5,45.9,Ontario,2021,8
19.5,45.9,Ontario,2021,8
19.5,45.9,Ontario,2021,8
19.5,45.9,Ontario,2021,8
19.5,45.9,Ontario,2021,8
19.5,45.9,Ontario,2021,8
19.5,45.9,Ontario,2021,8
19.5,45.9,Ontario,2021,8
19.5,45.9,Ontario,2021,8
19.5,45.9,Ontario,2021,8
19.5,45.9,Ontario,2021,8
19.5,45.9,Ontario,2021,8
19.5,45.9,Ontario,2021,8
19.5,45.9,Ontario,2021,8
12.273333333,139.2,Ontario,2021,9
12.273333333,139.2,Ontario,2021,9
12.273333333,139.2,Ontario,2021,9
12.273333333,139.2,Ontario,2021,9
12.273333333,139.2,Ontario,2021,9
12.273333333,139.2,Ontario,2021,9
12.273333333,139.2,Ontario,2021,9
12.273333333,139.2,Ontario,2021,9
12.273333333,139.2,Ontario,2021,9
12.273333333,139.2,Ontario,2021,9
12.273333333,139.2,Ontario,2021,9
12.273333333,139.2,Ontario,2021,9
12.273333333,139.2,Ontario,2021,9
12.273333333,139.2,Ontario,2021,9
12.273333333,139.2,Ontario,2021,9
12.273333333,139.2,Ontario,2021,9
12.273333333,139.2,Ontario,2021,9
12.273333333,139.2,Ontario,2021,9
12.273333333,139.2,Ontario,2021,9
12.273333333,139.2,Ontario,2021,9
12.273333333,139.2,Ontario,2021,9
12.273333333,139.2,Ontario,2021,9
12.273333333,139.2,Ontario,2021,9
12.273333333,139.2,Ontario,2021,9
12.273333333,139.2,Ontario,2021,9
12.273333333,139.2,Ontario,2021,9
12.273333333,139.2,Ontario,2021,9
12.273333333,139.2,Ontario,2021,9
12.273333333,139.2,Ontario,2021,9
12.273333333,139.2,Ontario,2021,9
9.625806452,84.1,Ontario,2021,10
9.625806452,84.1,Ontario,2021,10
9.625806452,84.1,Ontario,2021,10
9.625806452,84.1,Ontario,2021,10
9.625806452,84.1,Ontario,2021,10
9.625806452,84.1,Ontario,2021,10
9.625806452,84.1,Ontario,2021,10
9.625806452,84.1,Ontario,2021,10
9.625806452,84.1,Ontario,2021,10
9.625806452,84.1,Ontario,2021,10
9.625806452,84.1,Ontario,2021,10
9.625806452,84.1,Ontario,2021,10
9.625806452,84.1,Ontario,2021,10
9.625806452,84.1,Ontario,2021,10
9.625806452,84.1,Ontario,2021,10
9.625806452,84.1,Ontario,2021,10
9.625806452,84.1,Ontario,2021,10
9.625806452,84.1,Ontario,2021,10
9.625806452,84.1,Ontario,2021,10
9.625806452,84.1,Ontario,2021,10
9.625806452,84.1,Ontario,2021,10
9.625806452,84.1,Ontario,2021,10
9.625806452,84.1,Ontario,2021,10
9.625806452,84.1,Ontario,2021,10
9.625806452,84.1,Ontario,2021,10
9.625806452,84.1,Ontario,2021,10
9.625806452,84.1,Ontario,2021,10
9.625806452,84.1,Ontario,2021,10
9.625806452,84.1,Ontario,2021,10
9.625806452,84.1,Ontario,2021,10
9.625806452,84.1,Ontario,2021,10
-0.866666667,38.8,Ontario,2021,11
-0.866666667,38.8,Ontario,2021,11
-0.866666667,38.8,Ontario,2021,11
-0.866666667,38.8,Ontario,2021,11
-0.866666667,38.8,Ontario,2021,11
-0.866666667,38.8,Ontario,2021,11
-0.866666667,38.8,Ontario,2021,11
-0.866666667,38.8,Ontario,2021,11
-0.866666667,38.8,Ontario,2021,11
-0.866666667,38.8,Ontario,2021,11
-0.866666667,38.8,Ontario,2021,11
-0.866666667,38.8,Ontario,2021,11
-0.866666667,38.8,Ontario,2021,11
-0.866666667,38.8,Ontario,2021,11
-0.866666667,38.8,Ontario,2021,11
-0.866666667,38.8,Ontario,2021,11
-0.866666667,38.8,Ontario,2021,11
-0.866666667,38.8,Ontario,2021,11
-0.866666667,38.8,Ontario,2021,11
-0.866666667,38.8,Ontario,2021,11
-0.866666667,38.8,Ontario,2021,11
-0.866666667,38.8,Ontario,2021,11
-0.866666667,38.8,Ontario,2021,11
-0.866666667,38.8,Ontario,2021,11
-0.866666667,38.8,Ontario,2021,11
-0.866666667,38.8,Ontario,2021,11
-0.866666667,38.8,Ontario,2021,11
-0.866666667,38.8,Ontario,2021,11
-0.866666667,38.8,Ontario,2021,11
-0.866666667,38.8,Ontario,2021,11
-5.316129032,78.1,Ontario,2021,12
-5.316129032,78.1,Ontario,2021,12
-5.316129032,78.1,Ontario,2021,12
-5.316129032,78.1,Ontario,2021,12
-5.316129032,78.1,Ontario,2021,12
-5.316129032,78.1,Ontario,2021,12
-5.316129032,78.1,Ontario,2021,12
-5.316129032,78.1,Ontario,2021,12
-5.316129032,78.1,Ontario,2021,12
-5.316129032,78.1,Ontario,2021,12
-5.316129032,78.1,Ontario,2021,12
-5.316129032,78.1,Ontario,2021,12
-5.316129032,78.1,Ontario,2021,12
-5.316129032,78.1,Ontario,2021,12
-5.316129032,78.1,Ontario,2021,12
-5.316129032,78.1,Ontario,2021,12
-5.316129032,78.1,Ontario,2021,12
-5.316129032,78.1,Ontario,2021,12
-5.316129032,78.1,Ontario,2021,12
-5.316129032,78.1,Ontario,2021,12
-5.316129032,78.1,Ontario,2021,12
-5.316129032,78.1,Ontario,2021,12
-5.316129032,78.1,Ontario,2021,12
-5.316129032,78.1,Ontario,2021,12
-5.316129032,78.1,Ontario,2021,12
-5.316129032,78.1,Ontario,2021,12
-5.316129032,78.1,Ontario,2021,12
-5.316129032,78.1,Ontario,2021,12
-5.316129032,78.1,Ontario,2021,12
-5.316129032,78.1,Ontario,2021,12
-5.316129032,78.1,Ontario,2021,12
-12.116666667,56.9,Ontario,2018,1
-12.116666667,56.9,Ontario,2018,1
-12.116666667,56.9,Ontario,2018,1
-12.116666667,56.9,Ontario,2018,1
-12.116666667,56.9,Ontario,2018,1
-12.116666667,56.9,Ontario,2018,1
-12.116666667,56.9,Ontario,2018,1
-12.116666667,56.9,Ontario,2018,1
-12.116666667,56.9,Ontario,2018,1
-12.116666667,56.9,Ontario,2018,1
-12.116666667,56.9,Ontario,2018,1
-12.116666667,56.9,Ontario,2018,1
-12.116666667,56.9,Ontario,2018,1
-12.116666667,56.9,Ontario,2018,1
-12.116666667,56.9,Ontario,2018,1
-12.116666667,56.9,Ontario,2018,1
-12.116666667,56.9,Ontario,2018,1
-12.116666667,56.9,Ontario,2018,1
-12.116666667,56.9,Ontario,2018,1
-12.116666667,56.9,Ontario,2018,1
-12.116666667,56.9,Ontario,2018,1
-12.116666667,56.9,Ontario,2018,1
-12.116666667,56.9,Ontario,2018,1
-12.116666667,56.9,Ontario,2018,1
-12.116666667,56.9,Ontario,2018,1
-12.116666667,56.9,Ontario,2018,1
-12.116666667,56.9,Ontario,2018,1
-12.116666667,56.9,Ontario,2018,1
-12.116666667,56.9,Ontario,2018,1
-12.116666667,56.9,Ontario,2018,1
-12.116666667,56.9,Ontario,2018,1
-8.089285714,64.5,Ontario,2018,2
-8.089285714,64.5,Ontario,2018,2
-8.089285714,64.5,Ontario,2018,2
-8.089285714,64.5,Ontario,2018,2
-8.089285714,64.5,Ontario,2018,2
-8.089285714,64.5,Ontario,2018,2
-8.089285714,64.5,Ontario,2018,2
-8.089285714,64.5,Ontario,2018,2
-8.089285714,64.5,Ontario,2018,2
-8.089285714,64.5,Ontario,2018,2
-8.089285714,64.5,Ontario,2018,2
-8.089285714,64.5,Ontario,2018,2
-8.089285714,64.5,Ontario,2018,2
-8.089285714,64.5,Ontario,2018,2
-8.089285714,64.5,Ontario,2018,2
-8.089285714,64.5,Ontario,2018,2
-8.089285714,64.5,Ontario,2018,2
-8.089285714,64.5,Ontario,2018,2
-8.089285714,64.5,Ontario,2018,2
-8.089285714,64.5,Ontario,2018,2
-8.089285714,64.5,Ontario,2018,2
-8.089285714,64.5,Ontario,2018,2
-8.089285714,64.5,Ontario,2018,2
-8.089285714,64.5,Ontario,2018,2
-8.089285714,64.5,Ontario,2018,2
-8.089285714,64.5,Ontario,2018,2
-8.089285714,64.5,Ontario,2018,2
-8.089285714,64.5,Ontario,2018,2
-4.803333333,35.5,Ontario,2018,3
-4.803333333,35.5,Ontario,2018,3
-4.803333333,35.5,Ontario,2018,3
-4.803333333,35.5,Ontario,2018,3
-4.803333333,35.5,Ontario,2018,3
-4.803333333,35.5,Ontario,2018,3
-4.803333333,35.5,Ontario,2018,3
-4.803333333,35.5,Ontario,2018,3
-4.803333333,35.5,Ontario,2018,3
-4.803333333,35.5,Ontario,2018,3
-4.803333333,35.5,Ontario,2018,3
-4.803333333,35.5,Ontario,2018,3
-4.803333333,35.5,Ontario,2018,3
-4.803333333,35.5,Ontario,2018,3
-4.803333333,35.5,Ontario,2018,3
-4.803333333,35.5,Ontario,2018,3
-4.803333333,35.5,Ontario,2018,3
-4.803333333,35.5,Ontario,2018,3
-4.803333333,35.5,Ontario,2018,3
-4.803333333,35.5,Ontario,2018,3
-4.803333333,35.5,Ontario,2018,3
-4.803333333,35.5,Ontario,2018,3
-4.803333333,35.5,Ontario,2018,3
-4.803333333,35.5,Ontario,2018,3
-4.803333333,35.5,Ontario,2018,3
-4.803333333,35.5,Ontario,2018,3
-4.803333333,35.5,Ontario,2018,3
-4.803333333,35.5,Ontario,2018,3
-4.803333333,35.5,Ontario,2018,3
-4.803333333,35.5,Ontario,2018,3
-4.803333333,35.5,Ontario,2018,3
-1.093333333,105.5,Ontario,2018,4
-1.093333333,105.5,Ontario,2018,4
-1.093333333,105.5,Ontario,2018,4
-1.093333333,105.5,Ontario,2018,4
-1.093333333,105.5,Ontario,2018,4
-1.093333333,105.5,Ontario,2018,4
-1.093333333,105.5,Ontario,2018,4
-1.093333333,105.5,Ontario,2018,4
-1.093333333,105.5,Ontario,2018,4
-1.093333333,105.5,Ontario,2018,4
-1.093333333,105.5,Ontario,2018,4
-1.093333333,105.5,Ontario,2018,4
-1.093333333,105.5,Ontario,2018,4
-1.093333333,105.5,Ontario,2018,4
-1.093333333,105.5,Ontario,2018,4
-1.093333333,105.5,Ontario,2018,4
-1.093333333,105.5,Ontario,2018,4
-1.093333333,105.5,Ontario,2018,4
-1.093333333,105.5,Ontario,2018,4
-1.093333333,105.5,Ontario,2018,4
-1.093333333,105.5,Ontario,2018,4
-1.093333333,105.5,Ontario,2018,4
-1.093333333,105.5,Ontario,2018,4
-1.093333333,105.5,Ontario,2018,4
-1.093333333,105.5,Ontario,2018,4
-1.093333333,105.5,Ontario,2018,4
-1.093333333,105.5,Ontario,2018,4
-1.093333333,105.5,Ontario,2018,4
-1.093333333,105.5,Ontario,2018,4
-1.093333333,105.5,Ontario,2018,4
11.666666667,56.4,Ontario,2018,5
11.666666667,56.4,Ontario,2018,5
11.666666667,56.4,Ontario,2018,5
11.666666667,56.4,Ontario,2018,5
11.666666667,56.4,Ontario,2018,5
11.666666667,56.4,Ontario,2018,5
11.666666667,56.4,Ontario,2018,5
11.666666667,56.4,Ontario,2018,5
11.666666667,56.4,Ontario,2018,5
11.666666667,56.4,Ontario,2018,5
11.666666667,56.4,Ontario,2018,5
11.666666667,56.4,Ontario,2018,5
11.666666667,56.4,Ontario,2018,5
11.666666667,56.4,Ontario,2018,5
11.666666667,56.4,Ontario,2018,5
11.666666667,56.4,Ontario,2018,5
11.666666667,56.4,Ontario,2018,5
11.666666667,56.4,Ontario,2018,5
11.666666667,56.4,Ontario,2018,5
11.666666667,56.4,Ontario,2018,5
11.666666667,56.4,Ontario,2018,5
11.666666667,56.4,Ontario,2018,5
11.666666667,56.4,Ontario,2018,5
11.666666667,56.4,Ontario,2018,5
11.666666667,56.4,Ontario,2018,5
11.666666667,56.4,Ontario,2018,5
11.666666667,56.4,Ontario,2018,5
11.666666667,56.4,Ontario,2018,5
11.666666667,56.4,Ontario,2018,5
11.666666667,56.4,Ontario,2018,5
11.666666667,56.4,Ontario,2018,5
15.024137931,41.3,Ontario,2018,6
15.024137931,41.3,Ontario,2018,6
15.024137931,41.3,Ontario,2018,6
15.024137931,41.3,Ontario,2018,6
15.024137931,41.3,Ontario,2018,6
15.024137931,41.3,Ontario,2018,6
15.024137931,41.3,Ontario,2018,6
15.024137931,41.3,Ontario,2018,6
15.024137931,41.3,Ontario,2018,6
15.024137931,41.3,Ontario,2018,6
15.024137931,41.3,Ontario,2018,6
15.024137931,41.3,Ontario,2018,6
15.024137931,41.3,Ontario,2018,6
15.024137931,41.3,Ontario,2018,6
15.024137931,41.3,Ontario,2018,6
15.024137931,41.3,Ontario,2018,6
15.024137931,41.3,Ontario,2018,6
15.024137931,41.3,Ontario,2018,6
15.024137931,41.3,Ontario,2018,6
15.024137931,41.3,Ontario,2018,6
15.024137931,41.3,Ontario,2018,6
15.024137931,41.3,Ontario,2018,6
15.024137931,41.3,Ontario,2018,6
15.024137931,41.3,Ontario,2018,6
15.024137931,41.3,Ontario,2018,6
15.024137931,41.3,Ontario,2018,6
15.024137931,41.3,Ontario,2018,6
15.024137931,41.3,Ontario,2018,6
15.024137931,41.3,Ontario,2018,6
15.024137931,41.3,Ontario,2018,6
